,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.2959191983273059,0.15582792364742543,-0.6293904212045061,0.11945164442988083,0.36780148035245286,-0.270814918568734,-0.2537702430092306,0.0036629409536870837,0.15974001327754522,0.012884288461457742,-0.30653428861663135,0.114655465402784,-0.1770799430165245,0.08839678726617642,0.10664702082143415,-0.033273979006865774,-0.024660795449577475,0.006231300611575918,-0.034888893855348845,-0.08404143903929097,0.0858479714475504,-0.030655606496653817,0.0368952351527788,-0.264368352316526,0.09839341877789265,-0.14936090387687903,0.1768115120897907,-0.009107823683393957,0.11497460591418057,-0.10334304865721575,0.013285556076064037,0.10148308956933011,0.012965078761137378,0.09204998887127386,-0.09595005791548526,0.10092610163621361,-0.06028664395838298,0.04211039249794779,-0.03272172911926094,-0.09384266604613725,0.048574003842738654,-0.02796745710849088,0.05125725795544725,0.10672040130445025,0.02336630144159677,-0.015727620960644215,-0.06884530839810109,-0.022290176824127792,0.03911999941284455,-0.03240900759545301,0.015178665673471354,0.11264497990697295,-0.0021564721642870974,-0.0645415781860955,0.013153998037732994,-0.0065858926447732715,0.04551444723995267,-0.018602546363953178,-0.01925775944881664,-0.08755315015172609,-0.015021544715969165,0.020401815551477454,0.09098424576471048,-0.028247026606240337,0.06178351748675144,0.05978282863648041,-0.017524541194147335,-0.11040305012160836,-0.05100894992088468,0.010166254799633385,-0.011975878265555759,-0.04573995415174173,-4.900652698168803e-05,0.03252166988778797,-0.002011697711567041,0.050045196804209394,0.033398187352006545,0.06043095792040075,0.006226965157063537,-0.039983321390977274,0.015286745931296513,0.03586946007165236,-0.0483091621804054,-0.029938259857080287,0.009029186549916555,-0.0004965273937208451,-0.011642183731289606,0.01683319747387539,0.018286364771321808,0.008110953489628732,0.006554426021847395,-0.05049220714430158,-0.03723599650272552,-0.0028524567701616005,-0.0021509230012865337,-0.00717122393212504,-0.014773909079844235,0.002135781101618749,-0.034006274487645344,-0.003925785125959014
1,0.7404416261417193,-0.007175677735958188,-0.4912384521400138,-0.32576750738050814,-0.38890112648714187,-0.5118700164515004,0.000170465781677675,-0.1426550002406671,-0.13981852033894548,0.0594742028618724,-0.056778971929719875,0.05619880051255965,-0.0632524834258192,0.05903499291993499,-0.007367781990587093,0.048188783917044856,0.023638230583881415,-0.016007043182703545,-0.00836885657216829,-0.18885321484607048,-0.13487760712790395,0.08273829009703851,-0.07548488737529739,-0.07827481254346663,0.013043248449780583,-0.07853479755229838,0.19044004733090925,-0.04968489648946009,-0.007428442536356338,0.052737634278601606,0.04645807087990918,-0.0754151945768445,0.15186990740463477,0.11377812333571287,-0.04126203286688596,0.12675854356228802,-0.011789541646224332,0.00048306966107339495,-0.15091518386338862,0.0408518881493491,0.07827951084506521,-0.04635411213306695,-0.010786765537083685,-0.005165504978366312,-9.078751355354769e-05,-0.03120323812495457,-0.04295023463517634,0.03592509816584685,0.044656610003019064,0.005105485035682774,0.04026390648385027,0.09672865151084438,0.011960780780425718,0.021935428891521898,-0.044985522651516854,-0.0014241062397534823,0.02220503118507141,0.019660174304308848,-0.0005608309406118989,-0.03786012896245251,-0.07653961836691585,-0.09027966553743966,-0.04696861925277508,-0.011978251332130981,0.08660546693354623,0.0648834540662772,0.019072416584647377,-0.06636518132954082,0.010046468607558945,-0.023784007166636277,-0.03368066540064364,-0.004891447847194723,0.03263063683406252,0.015358131393463348,0.016351999142149843,0.0007489997049287942,-0.005388324655444312,0.030047316817735138,-0.004250651789551047,0.004901798880560531,-0.016680084169297265,-0.04968262726313127,-0.046535963707887894,-0.01663463832987366,0.037243402025659816,0.032716877343898505,-0.009728967053429486,0.015551487889442946,-0.030556566245129365,0.0135935486542058,0.038060549497512204,0.0403487268949675,-0.03169688540899443,0.031657368519290116,-0.02724993472985531,-0.036743291216110155,0.017773485568664506,-0.017243759459849687,-0.0016918123905830325,-0.019833540880422933
2,0.2038956053270103,-0.7987732998528686,-0.2801215021951643,0.4393222702827813,-0.09864291880660231,-0.3273095254245873,-0.40558058114925094,0.13080818537961106,-0.21895746093677584,-0.14320484526592475,0.1469739799813842,0.0021300862873450204,-0.1355180969129342,0.034059362409167196,0.09858032996228823,-0.3010649012586281,-0.06190500746942806,0.04479237012341796,-0.015236937338192168,-0.009012810546853888,-0.12645411713420882,0.0856888660494991,-0.14294865526281383,-0.10822276098985259,0.13723662761355282,-0.03765013290329306,0.11517079246241428,-0.03738281409777853,0.12920978739814318,-0.02844173791340766,-0.002241322486670193,0.11524214077546552,0.09724870206757508,-0.020066283772179054,-0.02253657603629114,0.13623348348083864,0.01897106183998821,-0.10683874588903072,0.039717851305916,-0.005378496964956122,0.010974419885307148,0.00011383638631678394,0.012094763214044933,0.08849474734295348,0.08230669862214464,-0.09134878591139878,-0.011685304186808817,0.023622277165253648,0.07474933902788614,-0.05898914914218728,0.0411436362084422,-0.04106947143310923,0.00030281124006585364,0.07932997533317795,-0.02894538479206452,0.002765567623552045,0.08800932438471912,-0.01698359081812574,-0.06490040053282625,-0.06152924049531975,-0.05393906682985217,-0.06348990752813628,-0.01417560289081471,-0.002979409246870774,0.020326743256093887,-0.01928772949771768,0.01567207015090115,-0.01390672858051266,0.04630908260787567,0.022806158257944117,-0.0008327100944363989,0.016605778074314768,-0.02176458037074528,0.02506538339670718,0.018683402269387313,0.05017933053072057,-0.04491688923096746,0.0377280770334562,0.006088702804060929,-0.02147951628799027,0.005958176417916748,0.035420648433044793,0.018860543309776094,-0.013714861246215489,-0.03494240355141797,-0.0021063216914581325,-0.03126100748031263,0.05063281177306089,0.010417976166297995,0.03132393864330421,0.01722599901450214,-0.026082673106758613,-0.04368718225366834,0.020817758877165606,0.01644493738829398,0.0013643684119958553,0.008303239522852567,0.014246834818042507,-0.011381459368566134,-0.03474909431899874
3,-0.8605565553339365,-0.4723897828540851,-0.099237182258141,0.5329969634229773,0.10276430035854166,-0.3514801561587937,-0.28250326853472757,-0.20190186770253019,-0.010877250449570388,-0.16315711002879493,0.377709739538905,-0.03499835025123911,-0.15258128490006842,-0.0314931165853847,0.15394517622301687,0.0034016523543576333,0.060007983755418534,-0.0644590591716876,-0.1963447512605822,0.013585598368459585,0.07665400777525615,-0.1475704892622153,-0.06540794157174545,-0.164809343987811,0.10287031707049198,-0.18751075169467948,0.08888009638895453,-0.08770296702852122,0.09046232047769001,0.05968058984707838,0.10789152569012253,-0.047155792852889525,0.09503667121598014,0.1048522270175293,-0.03254541533627961,0.029902000053582532,-0.15429798817767007,0.01375743812975092,-0.039570509978326174,0.038011111167745054,0.05230792818847602,0.09260584578900047,-0.027213344479287364,0.04020122366250826,0.08774438576990981,-0.008048913415829978,0.1231975979215449,-0.04993987223023344,-0.0006511525999681163,-0.05116746893863665,0.032844625212823456,-0.02269576032918037,-0.09064019776050627,-0.009014930906461825,-0.061772271426877495,3.170781674344812e-05,0.0948655138211655,-0.003875624783271779,-0.059991965783116455,0.00334329214106705,0.002198566186035218,-0.006886180386212697,0.003008253801951246,0.08951040262084374,0.03771789344202623,0.0420611902828919,-0.0316627724172917,0.01451299659339827,-0.02528481777427431,-0.025435883147905434,0.0183897204694158,-0.05459292793083168,0.05604838112186156,0.00750789322086553,-0.06673226793509929,0.03813285098303366,-0.00927376247274932,-0.03647512917906384,-0.02900064684383133,0.04264463439337086,-0.000249895241871208,-0.0056638983444461345,0.08347492820145179,-0.017583211064698717,0.0013879275513521666,-0.02861648323442092,0.020171568184592155,-0.03338239300402352,0.04642759719836765,0.004372955813509816,0.06513561743571605,0.038655942742457955,-0.01051587623041186,-0.02868473398569337,0.005647630345943647,-0.03248632677894167,-0.02381817604700516,-0.02501604853495747,-0.044299754102283956,-0.016121843300703764
4,0.4069256312448315,0.8933891196250698,-0.6508528678153828,-0.43497311603097105,0.28036642971021003,0.05422102882063394,-0.3299190250036841,0.11691536576201508,0.09561376845969391,-0.3726167124296336,0.19716680454278054,-0.21261108875993542,-0.04099793753271038,0.05056593035936501,0.1617198101131617,-0.08141193661112589,-0.0360023845406491,-0.17856856855606318,0.15841633025041418,0.13340398450626306,0.0455551640050444,-0.09020885018084171,-0.0547994393753913,-0.14847702598392273,0.0516584711397576,-0.17934872995455542,0.06139054780854043,0.03786306248962554,0.06757271964618221,-0.016873127832444868,0.14570042568479769,-0.07899219699715808,0.08322597745868497,0.0345236602509613,0.05260939400272399,-0.08276113285201456,-0.01788565613564646,0.04003459023356335,-0.05690529884001582,-0.04718726536337174,0.023044957897220015,-0.06040561146178748,-0.03027758443051351,0.08934547014930369,0.009653781153912733,-0.08546327764226011,0.03596209546255803,0.015510493585724091,0.022495680482529548,-0.011891669302323993,0.0019606247729830753,0.0768017745479139,-0.05077140519198801,-0.008402509707272483,0.04963080159651789,-0.01446790299463824,0.03864728279706335,-0.018383725101308156,-0.061491075903309544,-0.05942356154402641,0.06393409539639308,0.014361174329283237,0.04071204975304022,0.04555797458824347,0.006094160173110287,-0.005412132164034052,-0.058600385020190555,-0.04676322410835962,-0.01319009097793576,0.03040893280023993,0.030839440061800096,-0.05531506743820672,-0.00843492637565038,-0.014365558062856387,0.0204179243023225,-0.046720685835057896,-0.007252004857727343,0.05138280108972358,-0.0514260300721371,-0.019790618079272286,0.016710090901627624,0.009272234989501507,0.021513936671977568,-0.009250365699094706,-0.025900523383990022,-0.029533561769875982,-0.027149552661682758,0.0019821253784302073,-0.04381025322244343,0.019177149039910715,0.003679170903029748,-0.003784308985185988,0.003455840828079385,-0.010198554878601544,-0.005157692001277256,-0.004615196898013381,0.011650577187570222,0.006218478547530307,-0.03712577553379152,0.0471861009275118
5,-0.7339880931382708,0.2929299371159404,-0.32724098834093973,0.03294388769882851,-0.007539538217176021,-0.09015222795673652,-0.15468526781585618,-0.01205854912396075,-0.24873786701481068,0.3427069486155815,-0.08044393427302754,-0.07823027328132842,-0.007498360377472897,0.14585764425947814,-0.024345235119678635,0.08968537337391996,-0.005751986747923523,-0.018969609879006744,-0.08547233605284368,0.31400698106269154,0.0021673721915464214,-0.09160055930242827,-0.2356249406254641,-0.13175256632905188,0.15685113740873224,-0.23262771020679826,-0.005068699596299559,-0.015935499817267235,0.017664900129936042,0.06133258185340454,0.067918777154047,0.02028754531057362,0.11068795948829398,0.13358526994984063,0.04029941173706829,0.011733309567844031,-0.057081709380791254,0.010775416510291189,0.02224418341660228,-0.0013211193959808425,0.01434811656797469,0.06687410105172203,0.029402248728453893,-0.013825289624946089,0.054797283789748366,-0.07824619872708198,-0.08675474194550749,-0.08947740779094776,0.011541412669380281,0.07462966902721523,0.020552896907953137,0.05010401657899382,-0.09711734256089229,-0.024863477961219523,-0.0559940930820709,-0.003779584812891216,0.06832702714334296,-0.009912833923515257,0.03984139266405964,-0.03388127171902353,0.06203794635877006,-0.03669001048931419,0.054425477675266405,0.0400149774885459,0.06219656461075804,0.08663930689678671,-0.016010712626278123,-0.0799535745862259,-0.025128219674070477,0.05040660921119546,0.007064573532347812,-0.046266144464730055,0.007687876387240691,0.021376881113419833,-0.014103825240099073,0.003054999437037951,-0.022239743750129735,0.01673891008731624,0.01758615462142064,0.029197857901555983,-0.004195323192608625,-0.026077856806751044,-0.001098901599701471,-0.020424023041541305,-0.010091113011127553,-0.03741314444949785,-0.01310333286287494,-0.00734166055008746,-0.0019395845940658402,-0.036167693456485156,-0.019566879668732724,0.014509046856877827,-0.012725916464573904,-0.01176928412266972,0.0041052784187428195,0.028313269199323112,-0.004939593806839387,0.012698003190406157,-0.03376951489405014,-0.004243018271379936
6,0.7422574625072795,0.4671566345772056,-0.9059409016012712,-0.1731303437636561,-0.2314555559685713,-0.5208300054182633,-0.0851592769489442,-0.10624989758124016,-0.134783221417901,-0.3790178439492829,0.35272451841223257,0.0475215362152641,-0.048218674028398675,-0.4458028251492289,0.35253022460660005,-0.011523882124292764,-0.16465793803525722,-0.17796227928435476,0.013383665680977529,-0.08407117882560818,0.0003626411707766113,0.21215560206755382,-0.02798127750374009,-0.03847828470713709,-0.10174929558533047,-0.08428961174841663,0.051748081317868316,-0.07782641862033368,0.22836235665892363,-0.001180147152137971,-0.01163463973326449,-0.02226105169740211,0.08982599620560242,0.013223655303506245,-0.05361858455580655,0.1275665617200482,0.04153996664671883,0.012694774693252203,-0.07977263907641022,-0.07351258447794048,0.03550235342847878,0.049860243234740954,-0.0056658334396791086,0.04115512504058118,0.012972156372401102,-0.006519662977837068,0.0277994834941626,-0.051547012785096505,0.022632222229335256,0.0797214935391477,0.010794162267055984,-0.02107435670356278,0.015535088829378655,0.0073935464848862665,0.0207224335932484,0.0693499362238841,0.028243652685812047,-0.042010927363568214,0.09315078591594211,-0.05375922725264767,0.042836974971695,-0.005574205196051018,0.05220059491835,0.02600698841300183,0.021543921774488665,-0.017358777073329276,-0.02242109043211114,-0.024494515403720336,-0.009638642593820763,-0.004960000200731767,0.03894582558150797,-0.010798839207376055,0.022687639496000105,-0.00772990441607062,0.019333936011259822,0.03323433935245264,0.012585406998932175,0.024481743587613587,0.033484070202614104,-0.008313091854565784,0.010543126007724187,-0.014609541294813936,-0.019547498969661112,-0.014945908782352689,0.07663589652124238,-0.04465266951314048,-0.013441918676892692,0.012814115224426399,-0.02588723032421559,0.011056237822231326,0.035466266965292245,0.01775762474000471,-0.022416329756346314,0.004896332311514896,-0.0059155062960852085,-0.0020099467878747323,-0.013022715647098308,0.0118084222568264,-0.016545626494056644,-0.0467825194073366
7,0.11791771852197333,-0.2143747974412797,-0.6657805175190922,0.08940817594589992,-0.31594066151737105,-0.036049159653658513,-0.05257217636685374,0.22245575052666108,-0.1397087042616036,-0.2740009087888405,-0.19238598156304432,-0.08110967945185649,-0.2433772960627873,0.08783370007049529,0.01848587844590859,-0.04012412783948459,0.08391931529807048,0.01664099684221984,-0.08752313551133827,0.011932493829910898,-0.19137243630233985,0.3029741572162891,-0.33896080743538465,0.05503456982861458,0.15687007479110981,-0.1268033385757697,-0.021988040407497262,-0.06730194889615737,0.08024367042965018,-0.11725518796732902,-0.028917235050073008,-0.12815366656054417,-0.1133987926885025,0.12673244686653992,-0.042527997254175554,0.1003892376550128,-0.11971032228869971,-0.07050064309918361,-0.10533142629045975,-0.06841636638607258,0.01520451515544505,0.12704124317497406,-0.04477955055085881,0.024884909037967678,0.09646698472054469,-0.04075135290220305,-0.0052469383078072845,-0.008518483713940319,0.015477695015139199,-0.0430152886204485,0.11787749315696577,-0.00879768723291717,0.023361129944437124,0.041252750051370926,-0.04418845790004215,0.032914870611601435,0.08897617534019596,0.032751806130183234,-0.005970600384353131,0.03362850564835235,0.0007183539045348224,-0.03600518011516561,-0.004654689462677632,-0.001394400742396736,0.10851160969233042,-0.009510369287701513,-0.052038818257404786,0.0005215615299294724,0.01844428586795143,0.006460983996216519,-0.07364213068789867,-0.029656944261670946,-0.02705470732283848,-0.04206202862926224,-0.008743951948665002,0.01126482110061526,-0.035468905839955815,0.07395756898279875,-0.02549921004792833,-0.00041451300918303376,0.034281004497414856,-0.016655439303686025,0.031403633716334915,0.005123950627916807,0.014235412360661562,0.012888361779575178,-0.006052435352332075,-0.006325424012760458,-0.014479889760486742,-0.03544874671832131,0.0022388578277408567,-0.019691544697379267,-0.01262619144374188,-0.02461238978268921,-0.0035062996015928043,-0.009241144693033904,-0.024354664735838125,0.0023732171409432713,0.013106344542549586,-0.009782838953908597
8,-0.39590049275318334,-0.05875101939796454,-0.49572529759505024,-0.11604947482860983,-0.304099535397263,-0.7285395919961838,-0.025997454756214903,0.049442304407268066,-0.13541664423505362,-0.26755649864438535,0.33884517703764677,0.10958033878348415,-0.34782186890402855,-0.07467471442180469,0.25998412530646736,-0.059447211714176336,0.09431003451586713,-0.19605021509515508,-0.12131838991256312,0.05060185452602678,-0.18430020425583363,-0.022954198069709865,-0.24409581986579426,-0.004264898048328597,0.023456569052846276,-0.12470296135503654,0.10430331944344072,0.010335556366669404,0.0903494932368087,0.04091133469767756,-0.06431335114113686,0.13736744884379692,0.04471543362250671,0.2454270524789959,0.09488425736559021,0.01103634022373035,0.01594613858382454,-0.021336742181006594,-0.08439408815421484,0.03456115505454151,0.1115750251350202,0.08111474905868966,-0.015220773491495762,0.03430623962845166,-0.03808533382878897,0.022773760876447346,0.0635679008330742,-0.014192011691088252,-0.023054214998425925,-0.007828585659827572,-0.06310915444433124,-0.08705106413873785,-0.03234723714616546,-0.022938148476624568,0.018587115671952713,0.022561623421073332,0.04301291655481266,0.05597988893398277,0.004249473090159093,0.05048480659783224,-0.024147046025534028,0.026973074627178344,-0.01566518392148847,0.02824547819197353,-0.021936915108694468,0.05931545380522564,0.0671693668575892,-0.0518176676171845,0.034564447001543826,0.01618219675648206,-0.00012579288268088553,0.023198701979692274,-0.010902388415100982,-0.027813487033888123,-0.06118463536103038,-0.008658354490723346,-0.0007572470076616421,-0.03643473651365548,0.009131934815817744,-0.024295120100810766,-0.042609785374392715,-0.02605339619499098,0.024871215245778868,0.02265604060147033,0.02919992208156831,-0.014881558619842384,0.0518255893479939,6.471905586884608e-05,-0.0723368387626993,-0.01770199805570877,-0.01969316899387823,0.04791952478015472,0.010369398448297845,-0.01390769004867208,0.001964796239148401,0.04627269582706633,-0.007591545719098114,0.017808780634984374,-0.04780088321501257,0.039752801754567
9,-0.1777369846061411,-0.111467187437869,-0.2805536699096115,0.06954264924293287,-0.3212139635097725,-0.3972124733002734,-0.3578738835270192,-0.009782560462299642,0.07110423819769907,-0.25764197194079086,0.3034459353639927,0.1766104893057233,-0.12174713716478713,-0.05383314313288346,0.10684649386183184,-0.09472341435762817,-0.007540776140274964,0.006211248423903742,0.0078005580671314245,-0.0679878263293422,-0.015133202336391925,0.12016514781458634,-0.2352393403726967,0.04168232268518558,0.017065324058196617,-0.11531090488206636,0.056657989211000605,-0.020012882856748102,0.009732152151506903,0.009034706795257705,0.10717981137073179,-0.07416769152383337,0.04867606535564546,-0.024691243563771392,0.03537097243729288,-0.044661562692966034,-0.2071106544413943,-0.0008179582732182653,-0.20195436939613143,0.051426130615808426,0.005977420441487696,0.07357725236505644,-0.05510470127561855,0.007673922450276785,-0.018888681061021338,-0.024468215170942217,0.0615141032511497,0.04037198623348743,0.09677322434260577,-0.030043140362103513,0.04579782025543366,0.02801752072829578,-0.03328306257438146,0.02008070646844444,0.024703892866303947,-0.06875302406465945,0.011062847066655978,0.02566532617648357,-0.005187628145742038,-0.05417901060386733,-0.011015352806230172,-0.022476871791494723,0.052920329599492166,-0.024506368578647512,0.03169655595698857,0.038118829419352296,0.027195384474236466,-0.0041102022928693254,0.0860476477072786,0.010222622960713796,-0.08554028388262604,-0.00041634276936242126,0.033998342523708765,0.07554120648475786,0.005653084715236451,0.0056018265688987925,-0.027480588980509577,0.03109138696075543,-0.08485598118078613,-0.009664992449743299,0.042097509402304965,0.006108091473120386,0.05347164259506361,-0.013733244366886638,-0.0215792184107405,-0.04210461761897984,0.014289964970156726,-0.01583019723357209,0.020095560207726803,-0.0215219189335783,0.012995513513361728,0.014351972744991668,-0.028195624045566022,0.031504957899861616,0.016200740580245357,-0.0027274527682121965,0.00106187175538994,-0.022020884534436364,0.02016948897932021,0.013273504916550858
